,meanPos,stdPos,meanVelo,stdVelo,proba,switch,tgt_direction,SaccDirection,SaccTrial,name,meanPosBias,meanPosNoBias,stdPosBias,stdPosNoBias
0,"[ 3.59349593e-02  8.56910569e-02 -5.03252033e-02  9.96747967e-03
 -4.05691057e-02  8.40650407e-02  3.45365854e-01  8.13008130e-04
  4.79803166e-02             nan -2.50293586e-02 -4.48780488e-02
  3.26829268e-02  6.01626016e-02  3.91056911e-02  8.69918699e-03
  7.11382114e-02  8.56910569e-02  1.08373984e-01  5.46341463e-02
  4.86991870e-02             nan -7.11382114e-02 -1.22926829e-01
 -2.49593496e-02             nan -1.66321138e-01             nan
 -3.64227642e-02 -3.23577236e-02  7.65040650e-02             nan
 -3.39024390e-02 -3.16260163e-02  1.65853659e-02  1.48780488e-02
             nan             nan  1.95934959e-02  9.21951220e-02
 -4.81616983e-02 -2.20325203e-02  7.69105691e-02             nan
  6.67479675e-02  2.87073171e-01  4.11382114e-02 -3.34959350e-02
             nan -5.79674797e-02             nan             nan
             nan  1.80487805e-01  5.77235772e-03  6.16531165e-02
 -1.37398374e-01 -9.85365854e-02  1.42276423e-02  1.54471545e-03
  1.28292683e-01 -2.39024390e-02  6.23414634e-01  1.01951220e-01
  1.77967480e-01 -3.39837398e-02 -9.41463415e-02  1.73577236e-01
 -3.65040650e-02 -4.64830623e-01  1.18780488e-01 -6.99186992e-02
  1.21707317e-01 -5.43089431e-02  2.65447154e-01 -3.61788618e-02
  3.90309959e-01  3.44227642e-01  2.37804878e-01             nan
 -2.35772358e-02 -2.24207494e+00 -1.26522602e+00  1.18292683e-01
  3.84146341e-01  3.06747967e-01 -1.39674797e-01             nan
  2.85289634e-01  1.30406504e-01  6.29268293e-02  1.53902439e-01
  2.45934959e-01  2.09951220e-01  3.60975610e-01 -9.68939962e-01
  3.22195122e-01  4.48861789e-01             nan  3.92357724e-01
 -2.68292683e-02  2.10975610e-01  5.76178862e-01  3.41632270e-01
  7.13008130e-01  1.39268293e-01  2.34552846e-01 -5.70894309e-01
  4.80325203e-01  7.54878049e-01  3.28943089e-01  9.73983740e-02
 -5.61788618e-02 -2.13821138e-02  3.97560976e-02 -1.05691057e-03
  1.37398374e-02  2.57723577e-01 -5.11382114e-02  1.62926829e-01
  9.43089431e-03  9.60975610e-02  7.39024390e-02 -2.48861789e-01
  1.33621545e+00  4.41869919e-01  8.06504065e-02  7.28455285e-02
  8.11382114e-02 -3.00813008e-03  5.78130081e-01  9.98373984e-02
  7.52845528e-02  4.19430894e-01  8.63414634e-02  6.54146341e-01
  3.95121951e-01  3.14471545e-01  5.22764228e-01  5.31138211e-01
  3.14308943e-01  4.56829268e-01             nan  4.49918699e-01
  2.57154472e-01  3.16097561e-01  3.65853659e-02             nan
  3.33414634e-01  4.00569106e-01]","[0.01149537 0.05474449 0.01214624 0.0078218  0.01043885 0.01539186
 0.01898683 0.00969561 0.00989401        nan 0.01285941 0.01290866
 0.03113259 0.02127691 0.02387588 0.01033    0.01321332 0.02067983
 0.0215243  0.02764252 0.01346995        nan 0.01123717 0.02366426
 0.02579248        nan 0.0204497         nan 0.01217668 0.0134065
 0.02085172        nan 0.00582536 0.02511735 0.01087123 0.03841375
        nan        nan 0.01836247 0.02201797 0.01104076 0.01248332
 0.01056035        nan 0.0141061  0.03347086 0.01008261 0.02715131
        nan 0.01430617        nan        nan        nan 0.02453292
 0.01383452 0.02387754 0.01524428 0.0099659  0.01573796 0.01240151
 0.03261936 0.02446141 0.07805928 0.02478515 0.0332233  0.00706522
 0.02257851 0.0161529  0.01466708 0.05219183 0.01650146 0.00939227
 0.01017203 0.01748251 0.02081333 0.00761194 0.04282385 0.0286645
 0.02897938        nan 0.0122923  0.02445493 0.03187137 0.01592874
 0.04387864 0.02278077 0.02044808        nan 0.03319065 0.01321132
 0.01549159 0.01140068 0.04030979 0.01916941 0.04991314 0.0362762
 0.03581003 0.06434064        nan 0.03916489 0.01247166 0.0215887
 0.05961662 0.03602883 0.08710349 0.02809105 0.019881   0.00770773
 0.02911341 0.07009875 0.04307961 0.01287893 0.01391456 0.01206982
 0.00917223 0.0173249  0.01539357 0.03441416 0.01934994 0.02763582
 0.01279604 0.00929606 0.01182473 0.02834147 0.03921987 0.0504719
 0.01194209 0.02252399 0.0192489  0.01101258 0.07585126 0.01316722
 0.01412062 0.0278614  0.01214624 0.08341804 0.07844142 0.04018547
 0.0426926  0.05834624 0.04814052 0.0722504         nan 0.0458476
 0.02949797 0.03945092 0.01557415        nan 0.05453146 0.06007277]","[ 1.01626016e+00  1.62601626e-01 -4.87804878e-01 -4.06504065e-02
 -1.17886179e+00 -6.91056911e-01  1.21951220e+00  2.43902439e-01
 -1.21951220e-01             nan -2.84552846e-01  7.31707317e-01
  1.99186992e+00  1.78861789e+00  1.42276423e+00  4.06504065e-02
  8.94308943e-01  6.50406504e-01  8.53658537e-01  3.65853659e-01
  8.94308943e-01             nan -1.62601626e-01 -1.26016260e+00
 -1.17886179e+00             nan -1.13821138e+00 -1.95121951e+00
 -8.94308943e-01  9.34959350e-01  1.95121951e+00             nan
 -1.62601626e-01 -1.30081301e+00 -4.06504065e-02 -1.42276423e+00
             nan             nan  1.50406504e+00  1.13821138e+00
 -5.28455285e-01 -4.87804878e-01  8.94308943e-01 -8.13008130e-02
  6.50406504e-01  2.39837398e+00  8.66515531e-17 -2.07317073e+00
             nan -8.13008130e-02 -7.72357724e-01             nan
             nan  2.60162602e+00 -3.25203252e-01  1.78861789e+00
 -1.58536585e+00 -7.31707317e-01 -2.03252033e-01 -4.06504065e-02
  1.78861789e+00 -3.25203252e-01  5.65040650e+00  1.66666667e+00
  2.64227642e+00  4.06504065e-01 -1.05691057e+00  7.31707317e-01
  4.87804878e-01 -4.18699187e+00  1.01626016e+00 -1.01626016e+00
 -4.06504065e-01 -1.26016260e+00  1.54471545e+00  6.91056911e-01
  2.88617886e+00  2.84552846e+00  2.27642276e+00 -2.23577236e+00
 -4.87804878e-01  1.26016260e+00  2.43902439e-01  5.69105691e-01
  3.94308943e+00  1.86991870e+00  1.62601626e+00             nan
  2.47967480e+00  4.06504065e-02  6.91056911e-01  7.31707317e-01
  2.64227642e+00  1.01626016e+00  4.02439024e+00  2.76422764e+00
  3.08943089e+00  4.87804878e+00             nan  3.13008130e+00
  1.62601626e+00  1.09756098e+00  5.08130081e+00  3.13008130e+00
  7.07317073e+00  2.60162602e+00  1.62601626e+00 -5.69105691e-01
  2.64227642e+00  6.26016260e+00  3.29268293e+00  2.03252033e-01
 -1.62601626e-01  6.09756098e-01  2.84552846e-01  9.34959350e-01
  2.84552846e-01  3.13008130e+00  8.53658537e-01  1.78861789e+00
  2.84552846e-01  7.72357724e-01  8.53658537e-01 -2.15447154e+00
  2.64227642e+00  4.63414634e+00 -4.06504065e-02  2.43902439e+00
  1.99186992e+00  2.43902439e-01  6.17886179e+00  1.13821138e+00
  5.69105691e-01  2.68292683e+00 -4.87804878e-01  6.13821138e+00
  5.44715447e+00  3.29268293e+00  3.65853659e+00  4.79674797e+00
  3.82113821e+00  5.85365854e+00             nan  3.45528455e+00
  1.86991870e+00  3.94308943e+00  7.72357724e-01             nan
  4.67479675e+00  4.79674797e+00]","[ 3.33085373 10.87502844  5.65785904  3.55917466  3.79423151  3.94706865
  4.08288765  4.23818261  3.88503912         nan  4.55175655  3.51243977
  4.24869679  3.6327001   5.52845528  5.60061704  4.26267536  4.78363925
  5.64440812  6.28492621  4.65762133         nan  3.46888762  4.44448576
  6.08481052         nan  3.28086809  4.38497124  2.82980557  5.30950955
  5.34579894         nan  3.40979138  8.61328302  3.5970442   5.73300452
         nan         nan  3.03111413  4.26809911  5.52696058  4.20097908
  2.80576161  5.7257941   4.40001923  4.98029696  4.75696608  6.53094041
         nan  5.98044713  4.70105738         nan         nan  3.27279955
  5.18256814  4.26732471  5.21815701  4.49403068  5.34950701  3.74469462
  5.51408942  4.99619791  7.876744    3.73585861  5.03343307  3.38937619
  5.00346895  5.27108979  4.94199282  3.66485453  3.97958967  3.05500719
  4.82457137  3.30845365  4.73398375  3.01252151  7.74792909  5.52456822
  6.14587902  3.81854262  3.70387445  6.04612452  5.61358418  5.20071076
  5.89837258  4.6735594   4.70667814         nan  4.94032068  3.78070635
  4.55284553  4.1978311   5.76146918  7.72913792  4.38610163  5.62622773
  4.27003449  5.68350254         nan  4.38949105  4.25297289  5.76892146
  5.23112453  5.00941014  5.64030799  5.11452552  4.4855656   4.15828028
  3.29193006  4.47486942  2.39940725  5.16915914  5.65259945  3.62085381
  4.08086351  4.89799445  6.26754923  4.05241943  3.96669658  3.32091679
  3.62359101  4.18245077  6.09457922  3.91723145 13.13869938  4.37893756
  5.28955361  4.19861832  3.01800182  6.48702035  6.52537161  4.18797841
  4.65052021  5.05897535  4.46673799  4.9991737   5.14062926  3.28187527
  6.20581413  5.02291662  4.42100037  5.08893735         nan  4.20333852
  5.48705204  4.3516825   4.47966742         nan  3.81161241  6.52486511]",0.9,56,"[1 0 0 1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0
 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1
 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]",[ 1. -1.  1. -1. -1. -1. -1. -1.  1. -1.],[ 22.  38.  52.  82.  83.  96.  99. 108. 125. 143.],ADGO,0.13750216678434074,0.02764614048054438,0.4178931554383834,0.09057349762465063
1,"[            nan -3.53658537e-02  2.50406504e-02 -1.68130081e-01
 -3.98373984e-03  5.06260163e-01  2.62357724e-01 -1.10081301e-01
 -1.50813008e-01 -1.23577236e-02 -1.30894309e-02             nan
             nan  7.88617886e-03  3.91056911e-02 -4.85094851e-03
  7.16341463e-01 -5.15341110e-02             nan  1.12439024e-01
  4.59349593e-02  8.79674797e-02 -3.36585366e-02  2.72601626e-01
 -5.53008130e-01 -7.81300813e-02  3.27642276e-02 -4.53821138e-01
 -1.16260163e-02  8.80487805e-02  1.70325203e-01             nan
             nan  9.69918699e-02  6.91056911e-02  1.01399359e-01
 -1.00011292e-01 -7.79674797e-02 -1.70731707e-03  5.79674797e-02
  9.34959350e-02  3.04878049e-02 -1.17699187e+00 -4.40650407e-02
 -1.48780488e-02             nan -2.78975610e+00 -5.69105691e-03
 -8.54471545e-02  4.30081301e-02 -6.39837398e-02  1.28455285e-02
  1.05284553e-01  9.56097561e-02             nan  6.21951220e-02
  7.63414634e-02 -2.99186992e-02  5.28861789e-01  3.46037655e-01
             nan  4.18536585e-01  3.54552846e-01 -5.91869919e-02
  1.62601626e-04 -1.09130081e+00             nan -1.01951220e-01
  8.43089431e-02  8.82113821e-02  1.51219512e-02  3.12195122e-01
  8.78048780e-03  2.64065041e-01  3.44715447e-02  9.21951220e-02
  9.84065041e-01 -1.44552846e-01 -5.91869919e-02             nan
 -3.17073171e-02  1.43902439e-02             nan  3.48861789e-01
 -1.35772358e-02  1.05121951e-01  8.80487805e-02 -2.63516260e-02
             nan  7.50406504e-02  7.09756098e-02  3.56504065e-01
 -7.90555556e-01             nan  1.70000000e-01  3.68480958e-01
  1.96666667e-01             nan  4.75447154e-01  7.90243902e-02
  1.29268293e-02 -4.58699187e-01  1.28292683e-01 -3.21951220e-02
  9.26016260e-02  2.74796748e-02 -1.01241685e-01             nan
 -9.91869919e-03  3.42276423e-02  4.63414634e-03 -6.82926829e-02
             nan             nan  5.90569106e-01             nan
  5.81300813e-02  3.60162602e-02             nan  3.45528455e-02
             nan -2.09105691e-01  6.60238095e-01  4.83495935e-01
  4.82439024e-01  9.05691057e-02  1.16504065e-01  3.47073171e-01
             nan             nan  1.26910569e-01 -6.44715447e-02
 -1.60975610e-02  1.68346883e-01  9.78048780e-02 -1.55284553e-02
             nan  2.57886179e-01             nan  2.08130081e-02
  1.25365854e-01  7.96747967e-03 -3.13902439e-01  1.44796748e-01
 -1.38373984e-01  2.26016260e-01  6.25203252e-02  5.74146341e-01
  4.18780488e-01  8.78861789e-02]","[       nan 0.03608767 0.01296742 0.02896546 0.00856017 0.06320321
 0.03734266 0.00954584 0.01535703 0.01218862 0.00789832        nan
        nan 0.01827804 0.00998379 0.01619989 0.06744617 0.0093053
        nan 0.00642842 0.01311037 0.00853465 0.01308615 0.04029995
 0.04847711 0.01789726 0.00806642 0.01121421 0.00989401 0.01422834
 0.01167792        nan        nan 0.01091855 0.01392595 0.00641916
 0.0236447  0.01153555 0.0099659  0.01200447 0.01203472 0.00880379
 0.0358965  0.01147753 0.02475046        nan 0.03782577 0.01181634
 0.07118442 0.01600119 0.00993335 0.01825887 0.0129516  0.01322082
        nan 0.0154146  0.04237684 0.01225244 0.04891472 0.03495935
        nan 0.03924228 0.17578608 0.00975339 0.00976084 0.03051284
        nan 0.01156131 0.04256173 0.01425619 0.01012187 0.09914967
 0.02465064 0.01790612 0.01169885 0.00713597 0.01418227 0.00945959
 0.00994532        nan 0.00931879 0.01074709        nan 0.0481136
 0.00945959 0.02577659 0.01529104 0.01557415        nan 0.01574048
 0.01825561 0.0406182  0.02350114        nan 0.02634447 0.05933712
 0.02631385        nan 0.05755879 0.01693674 0.03222549 0.02900377
 0.01493414 0.00963337 0.01238551 0.02687013 0.02454019        nan
 0.01492972 0.01305581 0.01246742 0.02955684        nan        nan
 0.08881369        nan 0.0098525  0.01875672        nan 0.01460431
        nan 0.02952238 0.01891358 0.04993234 0.02638559 0.01236842
 0.02167212 0.02776991        nan        nan 0.02157461 0.00870944
 0.00976964 0.03265905 0.02101779 0.01689101        nan 0.028436
        nan 0.02491124 0.01539701 0.01398374 0.03830727 0.036235
 0.03640334 0.01573922 0.0246927  0.06816403 0.07908267 0.01631657]","[            nan -2.31707317e+00  7.72357724e-01 -1.38211382e+00
  9.75609756e-01  5.73170732e+00  3.37398374e+00 -4.06504065e-01
 -1.34146341e+00  1.13821138e+00 -2.84552846e-01             nan
             nan  5.69105691e-01  7.31707317e-01  3.25203252e-01
  5.93495935e+00 -7.31707317e-01             nan  3.65853659e-01
  4.47154472e-01  6.91056911e-01 -3.25203252e-01  3.37398374e+00
 -4.51219512e+00  1.17886179e+00 -1.21951220e-01  9.75609756e-01
 -9.75609756e-01  1.62601626e-01 -1.62601626e-01             nan
             nan  1.21951220e-01  3.65853659e-01 -4.06504065e-02
  6.91056911e-01 -7.31707317e-01  5.28455285e-01  8.53658537e-01
  8.13008130e-01 -5.69105691e-01  3.33333333e+00 -7.72357724e-01
  2.31707317e+00             nan -3.65853659e+00  5.28455285e-01
 -5.48780488e+00  9.34959350e-01  2.03252033e-01  1.42276423e+00
  4.06504065e-01  3.25203252e-01             nan  8.94308943e-01
  3.25203252e+00  8.13008130e-01  4.59349593e+00  3.08943089e+00
             nan  3.90243902e+00             nan -5.28455285e-01
  4.06504065e-01 -2.72357724e+00             nan -1.34146341e+00
 -2.11382114e+00 -6.09756098e-01  4.87804878e-01  6.01626016e+00
  1.30081301e+00 -6.50406504e-01  7.31707317e-01  4.06504065e-02
  8.94308943e-01 -5.69105691e-01 -4.87804878e-01 -4.06504065e-01
 -9.24788701e-14 -1.21951220e-01             nan  3.08943089e+00
 -8.13008130e-02  1.99186992e+00  6.09756098e-01 -7.72357724e-01
             nan  1.21951220e+00  1.05691057e+00  3.57723577e+00
  8.94308943e-01             nan  1.99186992e+00  5.20325203e+00
  2.07317073e+00             nan  4.43089431e+00 -1.17886179e+00
             nan -3.65853659e-01  7.72357724e-01  1.38211382e+00
  2.84552846e-01  2.03252033e+00 -1.46341463e+00 -2.43902439e-01
  6.91056911e-01  4.87804878e-01 -7.31707317e-01 -2.07317073e+00
             nan             nan  6.91056911e+00  1.34146341e+00
  4.06504065e-02  1.66666667e+00  4.67479675e+00 -5.69105691e-01
             nan -2.72357724e+00  3.25203252e-01  3.73983740e+00
  1.86991870e+00  6.09756098e-01  1.62601626e+00  2.31707317e+00
             nan             nan -1.58536585e+00  2.84552846e-01
 -1.62601626e-01  3.08943089e+00  2.43902439e+00  1.91056911e+00
  1.78861789e+00  1.99186992e+00  3.65853659e-01  2.39837398e+00
  1.74796748e+00  6.09756098e-01 -3.29268293e+00  2.27642276e+00
 -3.04878049e+00  1.46341463e+00  1.46341463e+00  5.73170732e+00
  6.95121951e+00  1.34146341e+00]","[       nan 5.38337862 3.75571039 3.91132119 3.78943778 5.64352977
 5.69657108 4.66754475 4.23272053 3.53915429 4.47671541        nan
        nan 4.28664271 2.55160241 8.60310898 6.50254047 3.27279955
        nan 2.74262241 5.0609348  3.68060193 5.03671496 3.21934795
 4.08652857 3.41850342 4.23545245 4.68486015 3.78943778 4.24207979
 5.05799533        nan        nan 5.10579462 5.39135355 2.9098423
 5.07365278 4.06666634 4.20412471 5.1154947  3.70164307 3.7828911
 5.19276127 4.16622048 4.68344904        nan 4.70281459 3.92060474
 5.97242878 4.67143746 4.10226856 4.63521597 4.90810523 4.21668373
        nan 3.39570829 4.35471927 5.68030343 2.91664896 4.00813833
        nan 4.87804878        nan 2.83796905 4.66754475 5.12388659
        nan 3.53494963 6.0151614  3.69494083 2.47600688 7.67636404
 4.39438227 5.43348607 4.87025122 4.37856018 3.57076281 2.93584879
 5.77636412 2.69950532 3.5498769  6.19675415        nan 4.31737172
 4.64091646 5.13001044 5.22859681 3.87993171        nan 3.49262464
 6.92346955 5.60150212 5.4981835         nan 4.38986749 5.32411706
 3.60255269        nan 4.83620263 4.43629864        nan 5.87254181
 3.82718774 3.26976871 4.5666168  4.22138374 6.8983632  4.77914643
 4.26073663 4.29665374 5.92464858 5.6282833         nan        nan
 4.83551921 4.46636803 5.9410816  6.04858379 4.48151143 6.23185448
        nan 4.81016451 7.83657183 4.16106107 4.23233011 4.20923133
 3.19823386 5.29454964        nan        nan 4.09823843 3.89396098
 5.1112936  6.11055526 5.33558846 4.94633772 3.48030159 6.05104206
 4.73572874 4.14913026 4.38572486 5.92130069 8.84592449 5.86381233
 3.9969914  5.60916693 5.04982119 5.0612613  5.39625534 3.70342828]",0.7,41,"[1 0 0 1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0
 0 1 0 1 1 1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 0
 0 1 0 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1
 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1
 1 1]",[ 1. -1. -1. -1.  1. -1.  1.  1.],[ 13.  43.  47.  66.  77.  80. 121. 130.],ADGO,0.04297736506310474,0.026454209060253944,0.4243247337456956,0.21624024290056665
2,"[ 3.49593496e-03             nan -1.12090592e-01 -2.45731707e+00
  6.43089431e-02  3.29070848e-01  2.01544715e-01 -2.02439024e-02
  8.65853659e-02  2.00162602e-01  3.38211382e-02             nan
             nan  5.42276423e-02 -7.61788618e-02  7.19512195e-02
  1.40564460e+00  1.93821138e-01  7.54543281e-02 -1.27159892e-01
             nan -1.11869919e-01 -1.36910569e-01 -4.30894309e-03
  1.75609756e-02 -3.08130081e-02 -5.28455285e-02  1.00406504e-01
 -4.70731707e-02             nan  4.06504065e-04  2.61138211e-01
             nan -4.61788618e-02             nan  2.53495935e-01
 -1.90650407e-01 -4.55149051e-01 -4.42276423e-01  2.38292683e-01
  4.34146341e-02  2.37398374e-02  3.43658537e-01  1.01300813e-01
  4.43333333e-01  1.92926829e-01  2.39837398e-01 -2.88536585e-01
  8.01626016e-02  2.21138211e-02  1.76260163e-01  4.56910569e-02
             nan  3.31788618e-01  2.40813008e-01 -5.65853659e-02
  2.48373984e-01             nan  6.68292683e-02  6.22764228e-02
  1.09837398e-01  3.50243902e-01             nan  1.32211382e-01
 -8.94860627e-01  1.89349593e-01  3.39105691e-01  2.48617886e-01
  4.27642276e-02  1.90243902e-02  1.06016260e-01  4.64959350e-01
  3.14227642e-01  2.80813008e-01  3.17520325e-01  6.20325203e-02
  9.60162602e-02  5.12439024e-01             nan  2.30081301e-01
             nan             nan  6.78048780e-02  1.20975610e-01
  1.08130081e-01             nan  3.33333333e-01  1.29268293e-02
  2.58048780e-01  2.55772358e-01  3.81300813e-02  1.55772358e-01
  8.00731707e-01  1.80243902e-01             nan  3.28617886e-01
  4.20406504e-01  2.47317073e-01  1.96747967e-01  2.24227642e-01
  3.23629268e-01  1.17886179e-01  1.61626016e-01  8.53658537e-03
  3.62439024e-01             nan  1.85447154e-01  2.13089431e-01
             nan  3.76666667e-01  3.25203252e-02  1.06260163e-01
  8.83319783e-01  5.20081301e-01  3.07317073e-01             nan
  7.25400086e-01  6.85365854e-02             nan  3.53577236e-01
  1.19105691e-01  3.46504065e-01  6.11056911e-01  5.88617886e-01
  6.20066245e-01  1.00131382e+00  4.22682927e-01  8.02357724e-01
  1.86422764e-01  2.51463415e-01  1.67804878e-01  5.55691057e-01
  6.46178862e-01  8.64308943e-01  1.80487805e-02 -2.10675439e+00
             nan             nan  3.12113821e-01             nan
  9.90447154e-02             nan  1.74308943e-01  2.16747967e-01
 -1.43170732e-01  5.78048780e-01  5.97154472e-01  4.84390244e-01
  8.56097561e-02  4.50813008e-01]","[0.01851625        nan 0.01839951 0.03700554 0.02262121 0.02130236
 0.03903726 0.01053591 0.0137054  0.05816072 0.025744          nan
        nan 0.0141412  0.01530141 0.01455852 0.01867124 0.04922695
 0.01982607 0.04439888        nan 0.0367298  0.05573857 0.00932517
 0.01043821 0.01779801 0.00781757 0.02289596 0.01311289        nan
 0.02728996 0.01646617        nan 0.01618397        nan 0.0259305
 0.01071815 0.08903638 0.02118569 0.0157732  0.02778038 0.02335952
 0.0201334  0.02300598 0.0542891  0.04469563 0.02961805 0.01138618
 0.01241536 0.01440975 0.01880739 0.00928255        nan 0.03533734
 0.03275908 0.01209935 0.01836391        nan 0.01863049 0.01868221
 0.01727944 0.03607815        nan 0.02264487 0.01650787 0.02041832
 0.04520691 0.02912635 0.01826321 0.01231915 0.02015014 0.07075198
 0.05016926 0.04833879 0.03008372 0.01180739 0.01382783 0.06197565
        nan 0.01407702        nan        nan 0.03067617 0.01712999
 0.01480166        nan 0.04391493 0.02131229 0.04365119 0.03964463
 0.01615985 0.03739767 0.0939682  0.02372842        nan 0.0616243
 0.05194836 0.06679613 0.0370275  0.02838412 0.02937424 0.01919457
 0.02165106 0.00930601 0.05414964        nan 0.02062062 0.01712729
        nan 0.05077156 0.02127691 0.01274946 0.01377131 0.05642089
 0.02014981        nan 0.08915916 0.01129526        nan 0.03377929
 0.00733241 0.0434367  0.08849481 0.07991378 0.02649209 0.02209558
 0.04791605 0.10143696 0.04100044 0.0306147  0.05559347 0.06520771
 0.07586146 0.0828162  0.0149049  0.01398799        nan        nan
 0.02698967        nan 0.02569466        nan 0.02652177 0.01877609
 0.0226889  0.06475292 0.05601502 0.03460016 0.02318627 0.05024719]","[ 0.97560976         nan  0.52845528 -3.17073171  0.40650407  1.95121951
  2.35772358  0.56910569 -0.73170732  4.47154472  2.39837398         nan
 -1.78861789  0.69105691  0.16260163 -0.12195122  0.48780488  3.45528455
 -0.85365854         nan         nan -1.58536585 -3.57723577  0.44715447
 -0.97560976 -1.05691057 -0.32520325  2.84552846 -0.48780488         nan
 -1.09756098  0.93495935         nan  0.6097561          nan  2.88617886
 -0.89430894 -5.56910569 -1.46341463  1.30081301  1.46341463 -1.82926829
  1.46341463  0.77235772  4.02439024  3.45528455  2.31707317 -0.08130081
  0.97560976  1.34146341  1.46341463  0.24390244         nan  3.33333333
  3.00813008  0.69105691  1.46341463 -1.01626016 -0.93495935 -1.09756098
  0.73170732  2.39837398  3.25203252  1.78861789 -0.32520325  1.58536585
  3.7398374   2.56097561  0.85365854  0.93495935  1.2195122   6.05691057
  3.82113821  4.10569106  2.56097561  1.13821138  0.81300813  4.91869919
         nan  1.66666667         nan  1.70731707  2.68292683  1.17886179
  0.08130081         nan  3.69918699  2.15447154  3.49593496  2.96747967
  0.32520325  2.19512195  7.23577236  1.99186992         nan         nan
  4.02439024         nan  3.29268293  2.31707317  2.35772358  1.34146341
  2.27642276  0.36585366  4.95934959         nan  1.34146341  1.58536585
         nan  3.21138211  1.8699187   0.77235772  1.09756098  4.79674797
  1.46341463         nan  7.23577236 -0.6097561          nan -0.69105691
  0.40650407  3.45528455  7.07317073  6.2601626   2.35772358  1.01626016
  3.17073171  8.25203252  3.33333333  1.30081301  1.50406504  5.52845528
  6.58536585  6.54471545  1.05691057 -0.12195122         nan         nan
  2.15447154         nan  2.68292683         nan  2.60162602  1.34146341
  1.46341463  5.24390244  4.3495935   2.35772358  1.13821138  4.3902439 ]","[ 4.77084088         nan  2.88531992  5.86437592  6.63386736  4.43108077
  4.81325532  2.72023822  5.54665822  5.47770827  6.12702906         nan
  4.45377103  6.92561728  5.17714487  5.24972891  5.33744636  7.52943856
  5.81002254         nan         nan  5.49637993  4.14115729  3.55034237
  5.08698869  6.63361826  3.47697639  5.46290648  4.28085646         nan
  4.23896233  6.1159614          nan  3.48741636         nan  4.46340723
  4.37251766  5.98790285  4.06910366  3.4826748   4.21629183  6.14641674
  4.81634415  4.81497158  5.40971236  4.74827374  5.39594911  4.74200539
  3.98125026  3.59198732  4.05241943  4.02500611         nan  3.69941034
  5.33713676  3.87780163  3.57261342  5.03211972  5.65552205  3.36589293
  5.44806448  5.64352977  5.40940689  4.49917553  4.81668723  4.09823843
  4.33646678  4.55465992  3.14771718  3.55080777  3.9650299   5.17650646
  5.81144444  5.55945398  4.82902192  4.23623267  4.8293641   4.8549589
         nan  5.41001781         nan  4.18876748  4.43070784  3.2768363
  4.21237079         nan  4.18916196  4.06991578  4.76841571  3.7811434
  4.60086466  5.52696058  6.19915367  4.28047043         nan         nan
  4.29242115         nan  6.51751658  5.64147976  6.19221919  4.63022227
  4.63806709  4.05771698  5.26387449         nan  5.71712959  3.24999936
         nan  4.39250168  4.52627263  4.56951073  3.94078384  6.79944125
  4.9550161          nan  4.39588617  4.02828915         nan  7.25993954
  4.44448576  4.76252085  5.73559806  6.35213819  3.78943778  5.60533583
  4.88075806  4.14753689  5.44745782  5.80290782 11.25465804  4.95834989
  3.98083518  8.76051628  3.60209397  5.02554779         nan         nan
  6.94777169         nan  5.40849037         nan  5.80916924  4.18442577
  5.39992876  5.52845528  5.48313562  6.08182251  4.54485361  4.1931047 ]",1.0,41,"[1 0 0 1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0
 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]",[-1.  1.  1. -1.],[  4. 125. 126. 136.],ADGO,0.23268638389642923,-0.019890067074175954,0.3598694724696072,0.5213291876238628
